kepid,pl_name,ProbeScore,Score_Detection,Score_Habitability,Score_Type,Score_Radio,pl_rade,pl_bmasse,pl_eqt,pl_dens,rank
7870390.0,Kepler-83 c,0.44499999999999995,0.5,0.0,0.8,1.0,2.36,2.03,362.0,,1025
3116412.0,Kepler-772 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.82,3.97,866.0,,1026
7877978.0,Kepler-1874 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.21110724,5.52,356.0,,1027
2438264.0,Kepler-156 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.3,5.9,867.0,,1028
6786348.0,Kepler-947 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.28,5.82,573.0,,1029
7769819.0,Kepler-1342 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.66,3.39,1283.0,,1030
7767162.0,Kepler-1375 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.74,3.68,1543.0,,1031
12008872.0,Kepler-1327 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.8,3.89,831.0,,1032
11337372.0,Kepler-920 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.42,6.44,907.0,,1033
10676014.0,Kepler-954 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.32,5.99,545.0,,1034
6803202.0,Kepler-1711 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.923,4.36,669.0,,1035
7747457.0,Kepler-1613 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.08,4.98,1926.0,,1036
5511081.0,Kepler-338 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.44,30.6,1005.0,,1037
10989274.0,Kepler-1645 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.78,3.82,754.0,,1038
8344004.0,Kepler-188 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.68,3.46,1463.0,,1039
7703882.0,Kepler-1954 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.80235934,3.9,949.0,,1040
7700622.0,Kepler-1716 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.4247685,6.46,408.0,,1041
6838050.0,Kepler-583 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.28,5.82,1017.0,,1042
7685981.0,Kepler-717 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.42,6.44,1139.0,,1043
5520547.0,Kepler-1401 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.68,3.46,808.0,,1044
7449136.0,Kepler-1002 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.71,3.57,1453.0,,1045
7440748.0,Kepler-161 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.12,2.63,868.0,,1046
11348997.0,Kepler-1089 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.83,4.01,584.0,,1047
3217264.0,Kepler-149 c,0.44499999999999995,0.5,0.0,0.8,1.0,1.61,3.22,436.0,,1048
10905746.0,Kepler-1651 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.84,4.04,393.0,,1049
6949061.0,Kepler-343 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.41,6.39,1024.0,,1050
5775129.0,Kepler-1691 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.83470985,4.02,1283.0,,1051
12254378.0,Kepler-1217 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.99,4.62,1542.0,,1052
7118364.0,Kepler-710 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.88,4.19,1174.0,,1053
3447722.0,Kepler-275 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.34,6.08,1015.0,,1054
10963242.0,Kepler-814 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.12,5.14,1164.0,,1055
11288505.0,Kepler-846 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.48,6.71,624.0,,1056
3122913.0,Kepler-1845 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.43836702,6.52,584.0,,1057
10964440.0,Kepler-813 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.14,5.22,817.0,,1058
5735762.0,Kepler-48 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.88,3.94,932.0,,1059
7183745.0,Kepler-1266 c,0.44499999999999995,0.5,0.0,0.8,1.0,1.68023962,3.46,881.0,,1060
5856571.0,Kepler-971 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.13,5.18,1087.0,,1061
7204981.0,Kepler-1127 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.96,4.5,994.0,,1062
1872821.0,Kepler-1828 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.11598626,5.13,799.0,,1063
7098355.0,Kepler-558 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.37,6.21,498.0,,1064
6949607.0,Kepler-28 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.959,1.63,585.0,,1065
7094486.0,Kepler-1009 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.17,5.35,403.0,,1066
6960913.0,Kepler-61 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.15,5.27,273.0,,1067
5784777.0,Kepler-1529 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.1,5.06,817.0,,1068
7050989.0,Kepler-136 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.05,19.8,951.0,,1069
7047824.0,Kepler-1353 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.8,3.89,491.0,,1070
7047363.0,Kepler-1236 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.14,5.22,480.0,,1071
7047207.0,Kepler-1260 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.77,3.78,823.0,,1072
5791986.0,Kepler-151 c,0.44499999999999995,0.5,0.0,0.8,1.0,2.09,5.02,544.0,,1073
10909127.0,Kepler-1138 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.7,3.53,1080.0,,1074
12256520.0,Kepler-1166 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.69,3.5,486.0,,1075
10910878.0,Kepler-229 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.2,5.48,823.0,,1076
3440118.0,Kepler-1928 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.992,4.63,621.0,,1077
10924562.0,Kepler-1422 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.02,4.74,833.0,,1078
10933561.0,Kepler-133 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.76,3.75,1041.0,,1079
7207061.0,Kepler-417 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.31,11.0,671.0,,1080
12206313.0,Kepler-401 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.71,3.57,889.0,,1081
12110942.0,Kepler-680 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.42,6.44,1147.0,,1082
10973814.0,Kepler-287 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.33,83.0,667.0,,1083
5686174.0,Kepler-622 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.13,5.18,446.0,,1084
10973664.0,Kepler-619 c,0.44499999999999995,0.5,0.0,0.8,1.0,1.69,3.5,1767.0,,1085
10842192.0,Kepler-1329 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.17,5.35,577.0,,1086
2161536.0,Kepler-1798 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.30911251,5.94,408.0,,1087
3531558.0,Kepler-467 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.25,5.69,712.0,,1088
7375348.0,Kepler-508 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.64,3.33,710.0,,1089
10810838.0,Kepler-482 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.36,6.17,352.0,,1090
12164564.0,Kepler-1343 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.93,4.38,1294.0,,1091
7386827.0,Kepler-1765 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.49508857,6.78,855.0,,1092
5640085.0,Kepler-159 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.38,6.26,447.0,,1093
12116380.0,Kepler-1123 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.67,3.43,1061.0,,1094
6878240.0,Kepler-397 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.46,6.62,539.0,,1095
5629538.0,Kepler-1201 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.29,5.86,789.0,,1096
7434875.0,Kepler-247 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.64,3.33,970.0,,1097
7303287.0,Kepler-289 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.49,3.7,607.0,,1098
7289317.0,Kepler-1243 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.75,3.71,690.0,,1099
7288306.0,Kepler-1503 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.27,5.77,321.0,,1100
7287415.0,Kepler-1745 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.92872921,4.38,1449.0,,1101
7286911.0,Kepler-1133 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.97,4.54,703.0,,1102
7286173.0,Kepler-986 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.36,6.17,465.0,,1103
6921944.0,Kepler-1105 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.01,4.7,729.0,,1104
12156347.0,Kepler-1687 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.65623882,3.38,598.0,,1105
10965588.0,Kepler-1132 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.35,6.12,384.0,,1106
12302530.0,Kepler-155 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.09,5.02,614.0,,1107
6924203.0,Kepler-829 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.11,5.1,857.0,,1108
10863608.0,Kepler-1210 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.7,3.53,856.0,,1109
7257966.0,Kepler-1946 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.48812698,6.75,1143.0,,1110
5860968.0,Kepler-1599 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.62,3.26,407.0,,1111
5857540.0,Kepler-1242 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.26,5.73,639.0,,1112
6936909.0,Kepler-291 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.16,5.31,1212.0,,1113
7212184.0,Kepler-1255 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.32,5.99,694.0,,1114
10990917.0,Kepler-919 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.25,5.69,869.0,,1115
10686864.0,Kepler-917 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.91,4.31,991.0,,1116
8164257.0,Kepler-357 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.84,4.04,793.0,,1117
6665512.0,Kepler-1048 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.61,3.22,619.0,,1118
8099138.0,Kepler-1196 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.23,5.6,436.0,,1119
8105398.0,Kepler-1632 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.47,6.66,369.0,,1120
11852982.0,Kepler-1712 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.28372556,5.83,391.0,,1121
11018648.0,Kepler-230 c,0.44499999999999995,0.5,0.0,0.8,1.0,2.04,4.82,359.0,,1122
8218379.0,Kepler-1014 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.39,6.3,614.0,,1123
11853878.0,Kepler-968 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.0,4.66,745.0,,1124
5269467.0,Kepler-925 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.34,6.08,394.0,,1125
5938970.0,Kepler-1540 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.49,6.76,266.0,,1126
5906694.0,Kepler-1938 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.82828927,4.0,527.0,,1127
8240797.0,Kepler-321 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.77,3.78,1042.0,,1128
5213230.0,Kepler-1923 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.95958179,4.5,553.0,,1129
8240904.0,Kepler-266 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.48,6.71,1066.0,,1130
11860395.0,Kepler-1504 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.13,5.18,485.0,,1131
11356260.0,Kepler-851 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.68,3.46,900.0,,1132
8107225.0,Kepler-499 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.17,5.35,844.0,,1133
8242434.0,Kepler-942 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.13,5.18,379.0,,1134
11802615.0,Kepler-513 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.2,5.48,623.0,,1135
6761777.0,Kepler-1615 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.06,4.9,658.0,,1136
5369827.0,Kepler-1870 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.10143764,5.07,1046.0,,1137
5289854.0,Kepler-308 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.12,5.14,833.0,,1138
1724719.0,Kepler-1569 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.68,3.46,1222.0,,1139
8042453.0,Kepler-1182 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.41,6.39,796.0,,1140
11358389.0,Kepler-365 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.04,4.82,865.0,,1141
8164012.0,Kepler-1106 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.65,3.36,2199.0,,1142
10538176.0,Kepler-284 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.24,5.65,686.0,,1143
11360805.0,Kepler-1232 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.93,4.38,523.0,,1144
8081905.0,Kepler-1292 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.82,3.97,1195.0,,1145
8226050.0,Kepler-1010 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.32,5.99,477.0,,1146
8229696.0,Kepler-761 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.03,4.78,767.0,,1147
5209845.0,Kepler-1378 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.2,5.48,525.0,,1148
8081239.0,Kepler-1476 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.67,3.43,860.0,,1149
5299459.0,Kepler-307 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.43,7.44,797.0,,1150
8081187.0,Kepler-1025 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.98,4.58,1654.0,,1151
8231667.0,Kepler-1926 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.31495961,5.97,451.0,,1152
11824786.0,Kepler-1212 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.14,5.22,795.0,,1153
5940165.0,Kepler-1062 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.76,3.75,583.0,,1154
10464050.0,Kepler-981 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.31,5.95,1103.0,,1155
3645438.0,Kepler-1600 c,0.44499999999999995,0.5,0.0,0.8,1.0,1.94206512,4.43,786.0,,1156
5342473.0,Kepler-1818 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.71360684,3.58,1209.0,,1157
3728432.0,Kepler-1526 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.43,6.48,787.0,,1158
10554999.0,Kepler-179 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.64,3.33,1075.0,,1159
6707833.0,Kepler-602 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.09,5.02,852.0,,1160
8047428.0,Kepler-1621 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.16,5.31,469.0,,1161
10587105.0,Kepler-529 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.86,4.12,1662.0,,1162
6665695.0,Kepler-601 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.9,4.27,833.0,,1163
6767840.0,Kepler-1262 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.82,3.97,949.0,,1164
6636320.0,Kepler-1892 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.83707938,4.03,822.0,,1165
5942949.0,Kepler-1849 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.38685349,6.29,355.0,,1166
11905011.0,Kepler-514 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.72,3.61,1248.0,,1167
8165946.0,Kepler-1100 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.75,3.71,1000.0,,1168
5177104.0,Kepler-904 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.77,3.78,1332.0,,1169
5175986.0,Kepler-1320 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.7,3.53,1389.0,,1170
8151055.0,Kepler-1460 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.96,4.5,391.0,,1171
8282651.0,Kepler-1136 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.64,3.33,922.0,,1172
8288947.0,Kepler-778 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.68,3.46,977.0,,1173
10599206.0,Kepler-566 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.15,5.27,526.0,,1174
6615511.0,Kepler-1463 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.86,4.12,619.0,,1175
11918099.0,Kepler-675 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.44,6.53,1070.0,,1176
10600955.0,Kepler-1151 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.22,5.56,485.0,,1177
8158127.0,Kepler-750 c,0.44499999999999995,0.5,0.0,0.8,1.0,1.62,3.26,1537.0,,1178
8161561.0,Kepler-645 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.1,5.06,1730.0,,1179
5436338.0,Kepler-1880 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.11686218,5.13,606.0,,1180
8321314.0,Kepler-1683 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.87477762,4.17,669.0,,1181
11818607.0,Kepler-1839 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.9493759,4.46,1049.0,,1182
3732821.0,Kepler-790 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.18,5.39,634.0,,1183
5436502.0,Kepler-238 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.73,3305.02,1642.0,,1184
7955580.0,Kepler-934 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.09,5.02,384.0,,1185
5956342.0,Kepler-265 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.86,4.12,1022.0,,1186
7960980.0,Kepler-1170 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.41,6.39,705.0,,1187
8008067.0,Kepler-139 d,0.44499999999999995,0.5,0.0,0.8,1.0,1.695,2.0,972.0,,1188
6693640.0,Kepler-798 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.39,6.3,864.0,,1189
5374854.0,Kepler-633 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.63,3.29,1021.0,,1190
10482160.0,Kepler-1739 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.43056832,6.48,839.0,,1191
7901948.0,Kepler-872 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.99,4.62,1230.0,,1192
3346154.0,Kepler-1871 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.42172881,6.44,1403.0,,1193
8183288.0,Kepler-437 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.14,5.22,308.0,,1194
11032227.0,Kepler-850 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.78,3.82,995.0,,1195
10593626.0,Kepler-22 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.1,9.1,279.0,,1196
8142942.0,Kepler-1782 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.22927435,5.6,773.0,,1197
8007644.0,Kepler-1192 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.36,6.17,600.0,,1198
2557816.0,Kepler-575 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.39,6.3,803.0,,1199
3728701.0,Kepler-1272 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.37,6.21,542.0,,1200
8004903.0,Kepler-1286 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.15,5.27,888.0,,1201
5375194.0,Kepler-964 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.12,5.14,652.0,,1202
6773862.0,Kepler-988 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.07,4.94,368.0,,1203
8174625.0,Kepler-751 b,0.44499999999999995,0.5,0.0,0.8,1.0,2.46,6.62,679.0,,1204
10489345.0,Kepler-1167 b,0.44499999999999995,0.5,0.0,0.8,1.0,1.71,3.57,1419.0,,1205
10857519.0,Kepler-1084 b,0.4398631869918458,0.22818053426241666,0.6,1.0,0.0,1.11,1.41,1737.0,,1206
12314973.0,Kepler-450 d,0.42499999999999993,0.5,0.0,1.0,0.6666666666666666,0.837,17.6,1199.0,,1207
6196457.0,Kepler-92 d,0.42337454202455815,0.43821297721302327,0.0,0.8,1.0,2.067,11.8666806,637.0,,1208
9702072.0,Kepler-652 b,0.41541321428832334,0.4154663265380667,0.0,0.8,1.0,2.49,6.76,974.0,,1209
9458613.0,Kepler-33 b,0.415,0.5,0.0,0.8,0.8,1.74,3.68,1336.0,,1210
4833421.0,Kepler-122 b,0.415,0.5,0.0,0.8,0.8,2.34,6.08,1159.0,,1211
12024120.0,Kepler-507 b,0.4077071150501568,0.3077346144290193,0.0,1.0,1.0,1.3,5.69692195,1407.0,,1212
3231341.0,Kepler-24 b,0.4075,0.5,0.0,0.8,0.75,2.348,11.14,1050.0,,1213
6948054.0,Kepler-245 c,0.4075,0.5,0.0,0.8,0.75,2.18,26.7,568.0,,1214
7366258.0,Kepler-82 d,0.4075,0.5,0.0,0.8,0.75,1.77,885.098,1253.0,,1215
4067925.0,Kepler-1897 b,0.4,0.5,0.0,0.5,1.0,2.81407954,8.32,505.0,,1216
9825625.0,Kepler-741 b,0.4,0.5,0.0,0.5,1.0,2.97,9.11,1051.0,,1217
3732035.0,Kepler-1535 b,0.4,0.5,0.0,0.5,1.0,2.55,7.04,384.0,,1218
10384798.0,Kepler-1043 b,0.4,0.5,0.0,0.5,1.0,2.55,7.04,532.0,,1219
9886255.0,Kepler-976 b,0.4,0.5,0.0,0.5,1.0,3.96,14.9,324.0,,1220
3219995.0,Kepler-1187 b,0.4,0.5,0.0,0.5,1.0,2.61,7.32,701.0,,1221
10854768.0,Kepler-812 b,0.4,0.5,0.0,0.5,1.0,3.55,12.3,1163.0,,1222
4072526.0,Kepler-819 b,0.4,0.5,0.0,0.5,1.0,2.76,8.05,485.0,,1223
10386922.0,Kepler-511 c,0.4,0.5,0.0,0.5,1.0,4.20964327,16.5,742.0,,1224
10330115.0,Kepler-781 b,0.4,0.5,0.0,0.5,1.0,2.89,8.7,629.0,,1225
11043167.0,Kepler-852 b,0.4,0.5,0.0,0.5,1.0,2.54,6.99,565.0,,1226
4049131.0,Kepler-687 b,0.4,0.5,0.0,0.5,1.0,3.52,12.2,518.0,,1227
3114167.0,Kepler-684 b,0.4,0.5,0.0,0.5,1.0,3.36,11.2,812.0,,1228
10854555.0,Kepler-664 b,0.4,0.5,0.0,0.5,1.0,2.66,7.56,1406.0,,1229
3745559.0,Kepler-1920 b,0.4,0.5,0.0,0.5,1.0,2.95415848,9.03,660.0,,1230
10854546.0,Kepler-1099 b,0.4,0.5,0.0,0.5,1.0,2.83,8.4,1558.0,,1231
9896558.0,Kepler-937 b,0.4,0.5,0.0,0.5,1.0,3.72,13.4,495.0,,1232
11394027.0,Kepler-1664 b,0.4,0.5,0.0,0.5,1.0,3.03320653,9.45,776.0,,1233
9897364.0,Kepler-1562 b,0.4,0.5,0.0,0.5,1.0,3.55,12.3,554.0,,1234
10843590.0,Kepler-153 b,0.4,0.5,0.0,0.5,1.0,2.92,8.85,621.0,,1235
10922659.0,Kepler-1916 b,0.4,0.5,0.0,0.5,1.0,2.61757235,7.35,635.0,,1236
3438507.0,Kepler-788 b,0.4,0.5,0.0,0.5,1.0,2.55,7.04,984.0,,1237
11391957.0,Kepler-668 b,0.4,0.5,0.0,0.5,1.0,2.7,7.75,790.0,,1238
10360722.0,Kepler-1545 b,0.4,0.5,0.0,0.5,1.0,2.7,7.75,274.0,,1239
10363115.0,Kepler-1929 b,0.4,0.5,0.0,0.5,1.0,3.07250761,9.65,566.0,,1240
10351231.0,Kepler-1738 b,0.4,0.5,0.0,0.5,1.0,2.82472883,8.37,957.0,,1241
9875711.0,Kepler-742 b,0.4,0.5,0.0,0.5,1.0,3.24,10.6,690.0,,1242
10353968.0,Kepler-623 b,0.4,0.5,0.0,0.5,1.0,3.01,9.32,825.0,,1243
11177707.0,Kepler-841 b,0.4,0.5,0.0,0.5,1.0,5.23,23.8,416.0,,1244
11176166.0,Kepler-1639 b,0.4,0.5,0.0,0.5,1.0,2.58,7.18,1003.0,,1245
10965008.0,Kepler-591 b,0.4,0.5,0.0,0.5,1.0,3.39,11.4,436.0,,1246
10873260.0,Kepler-590 b,0.4,0.5,0.0,0.5,1.0,4.02,15.2,1056.0,,1247
10874215.0,Kepler-1820 b,0.4,0.5,0.0,0.5,1.0,3.11883067,9.9,561.0,,1248
9845898.0,Kepler-1233 b,0.4,0.5,0.0,0.5,1.0,2.6,7.27,604.0,,1249
9844088.0,Kepler-564 b,0.4,0.5,0.0,0.5,1.0,4.63,19.4,1129.0,,1250
10354039.0,Kepler-1737 b,0.4,0.5,0.0,0.5,1.0,5.395,25.1,383.0,,1251
10858832.0,Kepler-552 b,0.4,0.5,0.0,0.5,1.0,3.95,14.8,1103.0,,1252
4078311.0,Kepler-1944 b,0.4,0.5,0.0,0.5,1.0,2.75971163,8.05,801.0,,1253
2854914.0,Kepler-268 b,0.4,0.5,0.0,0.5,1.0,2.55,7.04,695.0,,1254
10480915.0,Kepler-1785 b,0.4,0.5,0.0,0.5,1.0,2.70422447,7.77,666.0,,1255
10881457.0,Kepler-1510 b,0.4,0.5,0.0,0.5,1.0,3.36,11.2,537.0,,1256
11187837.0,Kepler-1663 b,0.4,0.5,0.0,0.5,1.0,3.30395896,10.9,362.0,,1257
9836149.0,Kepler-66 b,0.4,0.5,0.0,0.5,1.0,2.8,8.25,699.0,,1258
9884104.0,Kepler-219 b,0.4,0.5,0.0,0.5,1.0,2.95,9.01,1307.0,,1259
11497977.0,Kepler-571 b,0.4,0.5,0.0,0.5,1.0,2.64,7.46,978.0,,1260
3342970.0,Kepler-234 b,0.4,0.5,0.0,0.5,1.0,3.7,13.2,1420.0,,1261
3114811.0,Kepler-774 b,0.4,0.5,0.0,0.5,1.0,3.17,10.2,1422.0,,1262
3458028.0,Kepler-1171 b,0.4,0.5,0.0,0.5,1.0,2.56,7.08,2700.0,,1263
9965439.0,Kepler-655 b,0.4,0.5,0.0,0.5,1.0,2.71,7.8,588.0,,1264
10843431.0,Kepler-1999 b,0.4,0.5,0.0,0.5,1.0,3.29,10.8,577.0,,1265
4035640.0,Kepler-995 b,0.4,0.5,0.0,0.5,1.0,2.7,7.75,517.0,,1266
10682541.0,Kepler-663 b,0.4,0.5,0.0,0.5,1.0,2.6,7.27,917.0,,1267
3120355.0,Kepler-1094 b,0.4,0.5,0.0,0.5,1.0,3.18,10.2,480.0,,1268
11122894.0,Kepler-297 b,0.4,0.5,0.0,0.5,1.0,2.87,48.5,509.0,,1269
3939150.0,Kepler-277 b,0.4,0.5,0.0,0.5,1.0,2.92,87.3,964.0,,1270
11253827.0,Kepler-396 b,0.4,0.5,0.0,0.5,1.0,3.5,75.5,496.0,,1271
10028140.0,Kepler-1757 b,0.4,0.5,0.0,0.5,1.0,2.94660251,8.99,549.0,,1272
