kepid,kepoi_name,fpp_prob,fpp_score,fpp_prob_heb,fpp_prob_ueb,fpp_prob_beb,fpp_prob_heb_dbl,fpp_prob_ueb_dbl,fpp_prob_beb_dbl,fpp_ror,fpp_steff,pp_host_rel_prob,pp_host_prob_score,pp_1hi_rel_prob,pp_2hi_rel_prob,pp_unk_rel_prob,fpp_fp_components_sum,radio_silence_risk,Radio_Silent,risk_threshold_0p75
6106282,K04087.01,0.001,1.0,2.4999999999999998e-33,5.6e-38,8.9e-05,4.5e-17,2.8e-21,2.1e-06,0.026,4031.0,1.0,1.0,1.0,0.0,2.444e-05,9.110000000004499e-05,0.3320039151717774,0,0.6606315896878756
4946584,K04088.01,1.0,1.0,0.0014,0.0058,0.81,0.0019,0.051,0.14,0.388,6800.0,2.9999999999999997e-101,1.0,1.0,2.9999999999999997e-101,5.778e-06,1.0101,0.9972873849957962,1,0.6606315896878756
11972872,K04089.01,1.0,0.0,2.1e-127,0.0,3.2e-144,5.5e-31,1.1999999999999998e-44,1.8e-09,0.091,4994.0,1.0,1.0,1.0,0.0,1.007e-06,1.8e-09,0.6606315896878756,1,0.6606315896878756
9899233,K04090.01,1.0,0.0,1.3000000000000002e-172,4.3000000000000004e-101,1.3e-246,2.1e-50,9.999999999999999e-33,2.9999999999999995e-45,0.011,5785.0,0.0,1.0,0.0,0.0,0.05808,1.0000000000002999e-32,0.6622899644805788,1,0.6606315896878756
3103227,K04091.01,0.0023,1.0,6.8e-05,0.0017,0.00014,1.4e-07,1.8e-06,2.3e-05,0.025,5918.0,1.0,1.0,1.0,1.3e-10,1.612e-05,0.0019329399999999997,0.33243155883538655,0,0.6606315896878756
4850961,K04092.01,0.0018,1.0,0.00013,0.0012,0.00039,7.4e-07,2.1e-05,1.6e-05,0.022,6113.0,1.0,0.89,1.0,0.0,0.0003787,0.0017577399999999996,0.33226708047669523,0,0.6606315896878756
8521059,K04093.01,1.0,1.0,4.5e-08,9.1e-19,0.001,0.017,0.26,0.72,0.237,6898.0,5.8e-96,0.99,3.5e-43,5.8e-96,1.0,0.998000045,0.6622899644805788,1,0.6606315896878756
8128247,K04094.01,0.0,,,,,,,,0.008,4000.0,0.0,1.0,0.0,0.0,0.0006254,0.0,0.3333333333333333,0,0.6606315896878756
5992210,K04271.01,0.00075,1.0,2.2e-07,1.2e-06,0.00027,1.5e-05,0.00022,0.00024,0.008,6185.0,4.3e-96,1.0,2.3e-05,4.3e-96,1.0,0.00074642,0.33358767933074024,0,0.6606315896878756
9302543,K04272.01,1.0,0.0,1.8000000000000002e-113,1.8999999999999999e-187,0.0,5.1000000000000006e-18,4.1e-09,0.0,0.015,7843.0,1.0,1.0,1.0,0.0,4.011e-06,4.1000000051000006e-09,0.6606315896878756,1,0.6606315896878756
9716028,K04273.01,0.0073,1.0,2.8e-06,9.8e-05,0.0057,5.1e-05,0.00016,0.0012,0.008,6170.0,0.5,0.95,0.5,0.5,2.464e-05,0.0072118,0.5007430086146717,0,0.6606315896878756
6223324,K04274.01,0.00037,1.0,1.4e-13,0.00031,5.3e-05,3.7e-09,2.3e-06,8.7e-06,0.01,6403.0,0.75,0.5,0.75,0.12,0.0002429,0.00037400370014,0.3720135782609162,0,0.6606315896878756
3336845,K04275.01,0.66,1.0,8.000000000000001e-12,1.9e-07,0.15,7.6e-06,0.0041,0.5,0.009,5392.0,4e-103,0.78,1.0,4e-103,3.705e-08,0.654107790008,0.8821196684311454,1,0.6606315896878756
6026924,K04276.01,0.00079,1.0,9.700000000000001e-20,3.4999999999999997e-15,0.00035,8.2e-08,2.7e-09,1.8e-05,0.01,6217.0,1.0,0.67,1.0,0.0021,9.661e-05,0.00036808470000350007,0.3326313516921718,0,0.6606315896878756
6525280,K04277.01,0.23,0.78,4.8e-35,1.5e-35,5.6999999999999995e-15,1.6e-11,2.3e-14,0.01,0.006,5827.0,0.0,1.0,0.0,0.0,0.0004857,0.0100000000160287,0.4089933584971998,0,0.6606315896878756
4861784,K04278.01,0.0024,1.0,2.5e-39,5.8e-48,0.00022,1.1e-11,1.5e-07,8.5e-07,0.018,5646.0,8.699999999999999e-20,1.0,1.0,8.699999999999999e-20,6.12e-07,0.00022100001100000002,0.6657977877887169,1,0.6606315896878756
5876360,K04279.01,1.0,1.0,0.00012,0.049,0.11,0.28,0.56,0.0031,0.42,5179.0,0.0,1.0,0.0,0.0,0.0,1.00222,0.6630202482017257,1,0.6606315896878756
3732894,K04476.01,0.00038,1.0,1.3e-16,2.4e-11,3.3e-05,3.2e-08,5.7e-07,0.00034,0.008,5624.0,0.0,1.0,0.0,0.0,4.797e-05,0.00037360202400013,0.33345833685316933,0,0.6606315896878756
6276791,K04477.02,0.0035,1.0,1.4e-05,0.003,0.00029,2.7e-06,1.3e-05,3.4e-05,0.017,5525.0,0.98,0.44,0.98,0.016,7.885e-05,0.0033537000000000003,0.33816627358214973,0,0.6606315896878756
8636600,K04478.01,0.018,1.0,0.0002,0.001,0.012,0.00021,0.00072,0.0034,0.013,5166.0,1.0,0.56,1.0,0.0,0.0001768,0.01753,0.3375961779012806,0,0.6606315896878756
3644602,K04479.01,1.0,1.0,0.00062,0.012,0.91,0.0033,0.041,0.028,0.286,5832.0,0.0,1.0,0.0,0.0,1.0,0.99492,0.6622899644805788,1,0.6606315896878756
10467714,K04480.01,0.013,1.0,8.1e-05,0.007,0.0034,4.2e-05,0.00077,0.0011,0.02,5511.0,0.75,1.0,0.75,0.25,4.361e-05,0.012393000000000001,0.4192847280788777,0,0.6606315896878756
11912941,K04481.01,0.0019,1.0,2.5e-18,2.4e-16,6e-06,1.1e-08,7.7e-08,0.0019,0.01,5942.0,0.0,1.0,0.0,0.0,0.0002247,0.0019060880000002424,0.3339603536204836,0,0.6606315896878756
6525106,K04483.01,2.3e-05,1.0,5.2e-25,5.3e-16,3.7e-07,9.8e-12,5.4e-09,5.2e-06,0.01,5584.0,0.0,1.0,0.0,0.0,0.0004317,5.57540980053e-06,0.3333408993358497,0,0.6606315896878756
9898017,K04484.01,2.3e-05,1.0,2.0000000000000002e-23,5.5e-13,2.5e-06,2.5e-10,3.9e-08,1.4e-05,0.008,6100.0,1.0,0.33,1.0,0.0,0.0004819,1.653925055e-05,0.33168252454314656,0,0.6606315896878756
9838608,K04677.01,8.1e-06,1.0,6.200000000000001e-26,7e-17,9.700000000000001e-20,4.6e-12,4.8e-09,6.800000000000001e-12,0.009,5945.0,0.0,1.0,0.0,0.0,0.0004952,4.811400070097e-09,0.3333359978820456,0,0.6606315896878756
4247811,K04678.01,0.0012,1.0,3.9999999999999994e-37,4.1e-25,2.2e-17,1e-12,1.1e-10,1.2000000000000001e-17,0.007,5871.0,0.0,1.0,0.0,0.0,0.0002551,1.110000340000004e-10,0.33372808129071,0,0.6606315896878756
6543645,K04679.01,0.00049,1.0,3.7000000000000004e-26,2.8e-18,1.2e-62,1.6e-10,1.4e-08,9.4e-20,0.005,6204.0,0.0,1.0,0.0,0.0,0.001569,1.4160000002894e-08,0.3334945220825955,0,0.6606315896878756
4843592,K04683.01,1.0,1.0,1.2e-31,2.7000000000000004e-26,1e-08,4.8e-06,0.0064,0.99,0.252,5701.0,8.699999999999999e-20,1.0,8.699999999999999e-20,0.0,1.0,0.99640481,0.6622899644805788,1,0.6606315896878756
9602775,K04684.01,1.0,0.0,7e-160,6.200000000000001e-114,5e-104,6.5e-30,9.300000000000001e-35,0.00046,0.011,5203.0,0.0,1.0,0.0,0.0,0.001863,0.00046,0.6622899644805788,1,0.6606315896878756
4851145,K04688.01,0.0,,,,,,,,0.009,6166.0,0.0,1.0,0.0,0.0,0.005898,0.0,0.3333333333333333,0,0.6606315896878756
9674564,K04096.01,1.0,1.0,1.4e-06,3.7e-06,0.077,0.0013,0.0069,0.92,0.012,6157.0,0.0,1.0,0.0,0.0,0.01547,1.0052051,0.6640022166413634,1,0.6606315896878756
5688683,K04097.01,0.021,1.0,0.00047,0.011,0.0029,0.00058,0.0032,0.0026,0.015,4454.0,1.0,1.0,1.0,4.5e-35,1.178e-05,0.020749999999999998,0.3385830477947223,0,0.6606315896878756
5688683,K04097.02,0.66,1.0,1.6e-08,7.6e-08,0.34,0.00069,0.0022,0.32,0.008,4456.0,1.0,0.58,1.0,3.3e-17,0.0001019,0.662890092,0.5497370500258377,0,0.6606315896878756
8222627,K04098.01,0.0081,1.0,1.2e-06,0.00012,0.0015,0.00065,0.0037,0.0021,0.009,4923.0,0.46,0.99,0.54,0.46,1.039e-05,0.0080712,0.5143395072529229,0,0.6606315896878756
8951205,K04099.01,0.036,1.0,1.9e-08,5.1e-07,0.0072,0.00063,0.0037,0.024,0.016,5288.0,1.0,0.67,1.0,3.4e-14,3.035e-05,0.035530529,0.34351739726194225,0,0.6606315896878756
2708278,K04102.01,1.0,0.0,1.3e-91,2.6e-146,6e-91,2.1e-22,2.4999999999999996e-38,2.1e-09,0.009,5301.0,0.0,1.0,0.0,0.0,0.0002233,2.1000000000002103e-09,0.6622899644805788,1,0.6606315896878756
3747817,K04103.01,0.00071,1.0,4.4e-11,4.5e-10,0.00022,8.2e-08,7.1e-08,7.5e-06,0.028,5175.0,1.0,1.0,1.0,7.600000000000001e-100,0.0001135,0.000227653494,0.3319085177487447,0,0.6606315896878756
11017094,K04106.01,1.0,0.0,0.0,0.0,4.2e-248,4.4e-77,7.9e-141,1.8e-66,0.217,5254.0,1.6e-95,0.78,1.6e-95,0.0,1.0,1.800000000044e-66,0.6622899644805788,1,0.6606315896878756
10156055,K04284.01,0.0039,1.0,7.6e-17,2.4e-08,2.5e-05,2.6e-07,6.1e-05,0.0038,0.008,6533.0,0.0,1.0,0.0,0.0,0.9998,0.003886284000000076,0.3346162641948076,0,0.6606315896878756
5024177,K04286.01,1.0,1.0,5.6e-25,2.2e-45,3.2e-39,0.00015,1.0,6.1e-10,0.277,6438.0,0.0,1.0,0.0,0.0,0.981,1.0001500006100001,0.6623393081759145,1,0.6606315896878756
11081504,K04287.01,0.075,1.0,0.0031,0.02,0.04,0.00047,0.0017,0.01,0.007,6293.0,0.56,0.44,0.56,0.43,3.671e-05,0.07526999999999999,0.4997854412483436,0,0.6606315896878756
11081504,K04287.02,0.00021,1.0,1.5e-09,2.6e-08,0.0002,2.9e-07,4.6e-08,9.2e-07,0.005,6292.0,0.44,0.44,0.47,0.44,9.399e-05,0.00020128350000000003,0.488559959831181,0,0.6606315896878756
4548011,K04288.01,0.00026,1.0,1.6999999999999999e-19,2.7999999999999997e-14,3.7e-05,7.7e-06,1.2e-07,9.6e-07,0.005,6010.0,0.96,0.95,0.96,0.035,3.568e-05,4.578000002800017e-05,0.3434354458053586,0,0.6606315896878756
4548011,K04288.02,0.0014,1.0,1.2e-10,2.6e-07,0.00086,1.3e-05,3.9e-06,8.6e-05,0.005,6012.0,0.81,0.67,0.81,0.19,7.031e-05,0.0009631601200000001,0.3954688311575696,0,0.6606315896878756
5868793,K04290.01,0.0073,1.0,3.1e-11,1.1e-13,0.0037,4.3e-05,5e-06,0.0035,0.036,3130.0,1.0,0.5,1.0,0.0,4.352e-05,0.00724800003111,0.33407634194800506,0,0.6606315896878756
10063208,K04292.01,0.014,1.0,6e-16,1.5e-24,0.011,3.2e-05,2.9e-07,0.0019,0.006,5568.0,1.0,0.88,1.0,0.0014,0.0001478,0.012932290000000601,0.3367446963186485,0,0.6606315896878756
5817533,K04293.01,0.0013,1.0,2.0000000000000002e-38,7.2e-31,0.00052,6.3e-12,8.9e-12,2.3e-05,0.01,5686.0,0.0,1.0,0.0,0.0,0.0003878,0.0005430000152,0.3337609769538248,0,0.6606315896878756
7681230,K04294.01,1.0,1.0,0.013,0.45,0.22,0.011,0.23,0.074,0.272,5952.0,1.0,1.0,1.0,0.0,3.35e-06,0.998,0.6606315896878756,1,0.6606315896878756
7694615,K04489.01,0.057,1.0,6.2e-10,3.5e-07,0.011,1.5e-05,0.0002,0.046,0.006,5549.0,1.5e-103,0.95,1.0,1.5e-103,1.79e-08,0.05721535062,0.6838296608638271,1,0.6606315896878756
9222516,K04492.01,1.0,1.0,0.00061,0.026,0.68,0.00068,0.023,0.27,0.392,6281.0,1.2e-45,1.0,1.0,3.3e-25,8.079e-06,1.0002900000000001,0.9940603204442416,1,0.6606315896878756
3953173,K04493.01,0.11,1.0,4.5e-27,9.3e-20,0.0037,1.7e-08,9.6e-08,0.11,0.009,4870.0,6.5e-96,0.78,6.5e-96,0.0,1.0,0.113700113,0.37073573946687444,0,0.6606315896878756
4844367,K04498.01,1.0,1.0,2.1e-05,9.3e-06,0.25,0.00085,0.0023,0.75,0.219,5726.0,1.0,0.36,1.0,1.4e-10,0.0004225,1.0031803,0.6616777705083476,1,0.6606315896878756
10937749,K04499.01,0.0048,1.0,1e-11,2.3e-05,0.00093,2e-05,0.00014,0.0037,0.011,5868.0,0.99,0.5,0.99,0.012,0.0002859,0.00481300001,0.337254910060046,0,0.6606315896878756
9100953,K04500.01,0.00099,1.0,3.9e-08,8.6e-07,0.00066,1.4e-06,1.5e-06,0.00032,0.016,5394.0,1.0,0.5,1.0,0.0,0.0003605,0.000983799,0.3320006256054659,0,0.6606315896878756
8417078,K04693.01,0.0031,1.0,1.2000000000000001e-17,3.1e-10,0.0017,8.8e-06,1.5e-06,0.0011,0.007,5852.0,1.0,0.44,1.0,0.0,8.709e-05,0.0028103003100000117,0.33269472409718664,0,0.6606315896878756
9457948,K04694.01,0.0015,1.0,1.5e-15,4.9e-06,0.00024,1.4e-07,4.7e-08,0.00016,0.011,5942.0,1.0,0.44,1.0,0.0,0.0001202,0.00040508700000149993,0.332168393487351,0,0.6606315896878756
4852297,K04695.01,1.0,1.0,0.0012,0.034,0.34,0.0037,0.037,0.58,0.431,6299.0,1.2e-07,0.31,1.0,1.6e-07,0.0001186,0.9959,0.9939649360892023,1,0.6606315896878756
9851845,K04696.01,0.14,0.86,1.4e-110,2.9e-62,1.6e-166,6.4e-19,4.5e-17,6.5e-32,0.005,5950.0,0.0,1.0,0.0,0.0,0.0004505,4.564000000000007e-17,0.3793872616939477,0,0.6606315896878756
9474483,K04697.01,0.00074,1.0,1.4e-19,5.8e-16,6.5e-06,1.1e-10,1.1e-07,0.00073,0.01,5709.0,0.0,1.0,0.0,0.0,0.4279,0.0007366101100005801,0.3335767612403823,0,0.6606315896878756
10663738,K04698.01,0.0033,1.0,1.8e-07,0.0017,0.00044,2.6e-05,0.00014,0.00099,0.01,6207.0,1.0,0.33,1.0,0.0,0.0002808,0.0032961799999999997,0.33276051542341606,0,0.6606315896878756
7891294,K04699.01,4.9e-05,1.0,9.399999999999999e-14,3.3e-12,1.1e-05,4.1e-07,3.3e-07,2.4e-05,0.007,6169.0,0.99,0.94,0.99,0.011,6.227e-05,3.5740003394e-05,0.3353560857074303,0,0.6606315896878756
9413156,K04700.01,0.084,1.0,2.3e-10,4.7e-08,0.0086,8.7e-05,0.00028,0.075,0.014,5207.0,0.98,0.36,0.98,0.023,0.0002371,0.08396704723,0.3669690070992873,0,0.6606315896878756
9899065,K04108.01,1.0,0.0,0.0,0.0,2.4e-231,5.4e-103,3.1000000000000004e-71,1.3e-63,0.012,4968.0,0.0,1.0,0.0,0.0,0.0007763,1.3000000310000002e-63,0.6622899644805788,1,0.6606315896878756
7907808,K04109.01,0.0015,1.0,9.999999999999998e-15,8.5e-13,0.00073,1.3e-06,1.4e-05,0.00072,0.008,5035.0,0.88,0.67,0.88,0.11,0.0002885,0.0014653000008600001,0.3688516439019447,0,0.6606315896878756
5471792,K04110.01,1.0,0.1,2.1000000000000002e-191,0.0,0.1,7.3e-27,5.499999999999999e-47,3e-75,0.012,5690.0,0.0,1.0,0.0,0.0,0.0002942,0.1,0.6622899644805788,1,0.6606315896878756
2708343,K04111.01,1.0,0.0,2.4000000000000001e-203,1.6e-298,1e-65,1.1e-60,1.1999999999999999e-61,7.600000000000001e-20,0.013,4663.0,0.0,1.0,0.0,0.0,0.00184,7.600000000000001e-20,0.6622899644805788,1,0.6606315896878756
3348090,K04112.01,0.059,1.0,3.1e-07,0.0021,0.00076,0.00083,0.02,0.036,0.007,6421.0,7.699999999999999e-103,0.67,1.0,7.699999999999999e-103,9.422e-08,0.059690309999999996,0.6846438151636982,1,0.6606315896878756
9282762,K04113.01,0.19,0.81,6.9e-127,4.0000000000000004e-57,7.2e-108,2.5e-35,7.5999999999999995e-22,2.4000000000000002e-24,0.01,5704.0,0.0,1.0,0.0,0.0,0.001334,7.624000000000249e-22,0.39583509325130994,0,0.6606315896878756
3117046,K04114.01,0.27,1.0,0.00024,0.015,0.24,5.5e-05,0.0016,0.014,0.021,6269.0,0.0,1.0,0.0,0.0,1.0,0.270895,0.42244603992796637,0,0.6606315896878756
6311520,K04115.01,1.0,0.0,2.9e-83,7.5e-165,0.0,2.5e-10,2.7e-09,2.1e-50,0.217,6688.0,1.0,0.33,1.0,0.00026,0.0003387,2.9500000000000004e-09,0.6607178251770961,1,0.6606315896878756
3955817,K04117.01,0.00025,1.0,1.3999999999999999e-15,6.9e-16,6.1e-05,8.9e-07,1.4e-08,0.00019,0.012,5202.0,1.0,0.33,1.0,5.7e-07,0.0001646,0.00025190400000209,0.33175801308656977,0,0.6606315896878756
10661778,K04118.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6999999999999996e-33,0.098,6486.0,0.0,1.0,0.0,0.0,0.002714,5.6999999999999996e-33,0.6622899644805788,1,0.6606315896878756
5513857,K04119.01,0.0061,0.99,3.9999999999999995e-125,4.6e-103,1.1e-106,2.5e-32,9.6e-20,1.6e-30,0.01,5349.0,0.0,1.0,0.0,0.0,0.8316,9.6000000001625e-20,0.33533996878333155,0,0.6606315896878756
7596240,K04295.01,0.0003,1.0,3.9e-11,2.2e-06,0.00015,5.7e-07,3.5e-07,3.4e-05,0.012,6047.0,1.0,0.44,1.0,1.8000000000000002e-29,0.0001076,0.000187120039,0.3317736455299743,0,0.6606315896878756
7661893,K04296.01,0.35,1.0,1.4e-05,4.2e-05,0.12,0.00059,0.0029,0.22,0.006,5801.0,0.91,0.56,0.91,0.086,0.000101,0.343546,0.47548307960800357,0,0.6606315896878756
12107008,K04297.01,0.68,0.99,9.7e-41,1.5e-25,0.14,3.2e-05,5.2e-06,0.53,0.01,5272.0,0.0,1.0,0.0,0.0,0.0003259,0.6700372000000001,0.5570238425134603,0,0.6606315896878756
8508126,K04299.01,1.0,1.0,4.8e-06,0.0082,0.35,0.0051,0.2,0.45,0.228,5745.0,5.0999999999999995e-101,1.0,1.0,5.0999999999999995e-101,9.17e-06,1.0133048,0.9983416252072969,1,0.6606315896878756
8507475,K04300.01,0.031,1.0,0.00013,0.00043,0.0066,0.00052,0.0063,0.017,0.017,5532.0,1.0,0.5,1.0,9.8e-08,0.0001283,0.03098,0.3418726466103406,0,0.6606315896878756
8773015,K04301.01,0.0036,1.0,5.7e-08,2.8e-05,0.00095,2e-05,0.00012,0.0024,0.008,6612.0,1.0,0.78,1.0,0.0042,0.0002367,0.0035180569999999998,0.3342522372386309,0,0.6606315896878756
6290935,K04302.01,0.00051,1.0,1.4e-13,9.8e-11,0.00015,1.2e-05,4.6e-06,0.00033,0.007,6230.0,0.77,0.67,0.77,0.22,0.0002534,0.00049660009814,0.4051926435037756,0,0.6606315896878756
11612280,K04304.01,6e-05,1.0,8.9e-13,9e-11,2.1e-05,9.8e-07,7.2e-08,1.1e-05,0.008,5926.0,1.0,0.67,1.0,6.5e-09,4.037e-05,3.305209089e-05,0.33169469809438623,0,0.6606315896878756
8109107,K04501.01,0.00025,1.0,7.700000000000001e-17,0.00015,1.8e-05,3e-06,8.6e-06,6.8e-05,0.014,5910.0,1.1999999999999999e-52,0.64,1.0,1.1999999999999999e-52,1.511e-05,0.000247600000000077,0.6650905310317503,1,0.6606315896878756
10907132,K04503.01,0.00045,1.0,2.3e-13,0.00028,0.00011,8.6e-07,6e-07,1.1e-05,0.015,5613.0,0.99,0.42,0.99,0.0058,0.0001573,0.00040246000023,0.3337632875321091,0,0.6606315896878756
4545570,K04506.01,0.00093,1.0,1.5000000000000002e-22,4.4e-17,0.00031,6.2e-07,1.4e-06,0.00061,0.013,5403.0,1.0,0.33,1.0,0.00013,0.0002391,0.000922020000000044,0.3320240059522073,0,0.6606315896878756
5457326,K04508.01,0.023,1.0,4.5e-14,4.300000000000001e-12,0.0048,1.7e-07,5e-07,0.018,0.013,4775.0,1.0,0.36,1.0,0.0015,0.0003051,0.022800670004345,0.3397384734948277,0,0.6606315896878756
11350118,K04509.01,0.43,1.0,1.4e-08,7.9e-10,0.079,0.0007,0.0011,0.35,0.015,4463.0,1.0,0.44,1.0,0.0,0.0002996,0.43080001478999996,0.47338948010413207,0,0.6606315896878756
11671579,K04510.01,6.3e-05,1.0,1.7e-35,1.9e-29,4.8e-06,1.1e-08,2.8e-10,6.4e-06,0.008,5596.0,0.5,0.67,0.5,0.5,6.508e-05,1.1211280000000001e-05,0.4983623494750591,0,0.6606315896878756
8625732,K04701.01,0.1,1.0,1.7e-15,1.3999999999999998e-21,0.067,2.2e-06,1.9e-08,0.031,0.01,5613.0,0.0,1.0,0.0,0.0,0.001269,0.0980022190000017,0.36622899644805784,0,0.6606315896878756
10026502,K04706.01,0.0039,1.0,3.9e-05,0.00074,0.0016,5.6e-06,3.2e-05,0.00089,0.011,6129.0,1.0,0.5,1.0,1.9e-99,0.0001967,0.0033066,0.3329578894021044,0,0.6606315896878756
5253802,K04713.01,0.00087,1.0,9.1e-11,4.3e-09,0.00058,1.3e-05,9.4e-06,0.00026,0.012,5912.0,0.18,0.73,0.49,0.33,3.663e-05,0.000862404391,0.5455929916057483,0,0.6606315896878756
9700449,K04120.01,0.0043,1.0,8.5e-17,3.4000000000000004e-17,0.0025,1.6e-07,4.4e-09,0.00053,0.017,5924.0,0.9,0.87,0.9,0.1,0.0001047,0.003030164400000119,0.3664228053878967,0,0.6606315896878756
6349881,K04121.01,0.0015,1.0,1.6e-07,7.7e-05,0.00029,2.9e-05,0.00021,0.00031,0.031,5270.0,1.0,1.0,1.0,1.4e-14,8.058e-06,0.0009161600000000001,0.33216839348735566,0,0.6606315896878756
9851970,K04122.01,1.0,0.0,4.1e-247,1.2e-299,0.0,7.699999999999999e-45,3.0000000000000004e-50,2.6e-69,0.01,5241.0,0.0,1.0,0.0,0.0,0.0002102,7.70003e-45,0.6622899644805788,1,0.6606315896878756
6140059,K04123.01,0.0038,1.0,1.3e-09,2.6e-06,0.0028,1.7e-05,2.3e-06,0.00089,0.013,6474.0,1.0,0.7,1.0,5.4e-05,0.0001544,0.0037119012999999998,0.3329429041867509,0,0.6606315896878756
9099950,K04125.01,1.0,0.0,0.0,0.0,0.0,4.0999999999999997e-35,3.2000000000000003e-35,0.0,0.011,6698.0,1.0,1.0,1.0,7.2e-05,0.0005524,7.3e-35,0.6606554702848905,1,0.6606315896878756
9272070,K04126.01,0.00031,1.0,1.7000000000000002e-27,5.1e-22,3.4e-05,8e-07,3.5e-07,0.00014,0.013,5855.0,1.0,0.56,1.0,0.0,0.0001568,0.00017515,0.3317769350962858,0,0.6606315896878756
5088400,K04127.01,0.0073,1.0,2.9e-05,0.00076,0.0036,6.3e-05,0.00015,0.0027,0.017,5561.0,1.0,0.44,1.0,0.0,0.0001518,0.0073019999999999995,0.3340769998612673,0,0.6606315896878756
4669402,K04128.01,0.97,1.0,0.015,0.13,0.2,0.051,0.35,0.23,0.057,6001.0,1e-99,1.0,1.0,1e-99,3.482e-06,0.976,0.9860699638736751,1,0.6606315896878756
11970988,K04129.01,0.047,1.0,3.3999999999999994e-14,1.1e-11,0.02,3.1e-06,2.6e-05,0.026,0.007,5327.0,0.62,0.33,0.62,0.38,0.0001753,0.046029100011033997,0.4738025868712173,0,0.6606315896878756
10858803,K04130.01,1.0,0.0,2.7e-297,7.599999999999999e-138,2.0000000000000002e-96,2.8999999999999997e-43,2.3e-76,9.000000000000001e-17,0.013,4696.0,0.0,1.0,0.0,0.0,0.000409,9.000000000000001e-17,0.6622899644805788,1,0.6606315896878756
6129694,K04131.01,5.1e-06,1.0,4.8e-57,1.9e-42,1.0999999999999999e-268,4.4e-17,2.5e-11,1.2e-57,0.007,7598.0,1.0,0.99,1.0,0.0014,4.454e-05,2.5000044e-11,0.33214098116140595,0,0.6606315896878756
8149484,K04306.01,1.0,0.0,6.499999999999999e-43,1.8999999999999998e-39,2e-85,1.3e-08,9.7e-05,8.6e-15,0.007,6201.0,1.0,0.88,1.0,0.0,0.0001353,9.70130000086e-05,0.6606315896878756,1,0.6606315896878756
3558849,K04307.01,0.83,1.0,0.0023,0.021,0.32,0.0058,0.025,0.46,0.021,6025.0,1.0,0.82,1.0,0.0011,0.0003477,0.8341000000000001,0.6064225270349423,0,0.6606315896878756
11151677,K04308.01,1.0,1.0,6.5e-09,1.3e-05,0.29,0.017,0.39,0.3,0.323,6207.0,5.6e-99,1.0,1.0,2.3e-68,0.0007496,0.9970130065,0.9939649230212089,1,0.6606315896878756
11037128,K04309.01,1.0,1.0,0.00095,0.13,0.19,0.03,0.27,0.38,0.186,5605.0,0.23,0.93,0.23,5.1e-21,0.7727,1.00095,0.662221047077847,1,0.6606315896878756
8645191,K04311.01,0.079,1.0,5.4e-07,0.0026,0.025,0.00015,0.0096,0.041,0.016,5801.0,3.3e-59,1.0,3.3e-59,0.0,1.0,0.07835054,0.35932090719396576,0,0.6606315896878756
10722485,K04312.01,0.0094,1.0,7.5e-13,5.2e-09,0.0027,0.00017,3.5e-05,0.0064,0.008,5813.0,1.0,0.56,1.0,0.0,9.942e-05,0.00930500520075,0.33476715087341424,0,0.6606315896878756
8128067,K04314.01,1.0,0.026,9.5e-72,2.8e-199,0.026,1.9e-21,1.4e-36,1.1e-13,0.027,5245.0,0.00091,0.98,1.0,0.00091,0.0001077,0.026000000000109998,0.9939634139001475,1,0.6606315896878756
10342248,K04315.01,1.0,0.0,2.8000000000000002e-186,1.4e-273,0.0,2.7e-67,7.7e-46,5.1e-43,0.011,5395.0,0.0,1.0,0.0,0.0,1.0,5.107699999999999e-43,0.6622899644805788,1,0.6606315896878756
9777290,K04316.01,1.0,0.0,3.2e-90,1.7e-42,3.5e-75,1.3e-26,3.3e-20,2.2e-36,0.014,5424.0,0.0,1.0,0.0,0.0,0.9738,3.3000013e-20,0.6622899644805788,1,0.6606315896878756
9286088,K04318.01,0.018,1.0,8.3e-06,2.1e-05,0.017,0.00022,4.5e-05,0.00068,0.011,6497.0,1.0,0.88,1.0,0.00087,6.342e-05,0.017974300000000002,0.33788473511521094,0,0.6606315896878756
9216775,K04513.01,0.0002,1.0,3.7e-16,1.7e-16,0.00011,2.5e-07,9.9e-09,8.8e-05,0.01,5511.0,1.0,0.33,1.0,1.2e-20,0.0001391,0.00019825990000054002,0.3317407498668596,0,0.6606315896878756
9849884,K04516.01,0.93,1.0,2e-05,0.015,0.22,0.0054,0.042,0.65,0.008,6585.0,0.0,1.0,0.0,0.0,9.408e-05,0.93242,0.6400590753476479,0,0.6606315896878756
11243547,K04517.01,1.0,0.0,3.3e-175,2.5e-185,2.6e-85,7e-60,9.1e-67,8e-27,0.011,3956.0,0.0,1.0,0.0,0.0,0.0002477,8e-27,0.6622899644805788,1,0.6606315896878756
7032001,K04518.01,0.63,0.37,3.6999999999999997e-75,2.6e-69,0.0,2.2e-28,9.9e-27,2.3e-106,0.006,5749.0,0.0,1.0,0.0,0.0,0.000131,1.012e-26,0.540576010956098,0,0.6606315896878756
10003058,K04519.01,0.29,1.0,0.057,0.13,0.052,0.0022,0.016,0.028,0.018,6019.0,1.0,1.0,1.0,0.0,5.373e-05,0.2852,0.42707238157333133,0,0.6606315896878756
